label,easting,northing
5512,369060,2459854.8
6209,369060,2459634
4398,369060.2,2460106.5
6746,369060.2,2459507.5
5109,369060.3,2459956
3753,369060.4,2460131.2
2954,369060.6,2460356.5
3122,369060.8,2460306
4669,369061,2460030.5
5703,369061,2459782.5
6638,369061,2459533.8
5000,369061.3,2459983
5301,369061.3,2459905.5
5401,369061.3,2459883
6009,369061.7,2459683.8
3575,369062,2460182
4001,369080.5,2459431.5
2484,369082.5,2459407
3477,369082.7,2460207.5
2593,369082.8,2459381.2
6542,369082.9,2459554.5
4915,369083.7,2460006.2
3213,369084,2460282.2
5768,369084,2459756.2
4661,369084.1,2460033
3673,369084.2,2460157
2948,369084.5,2460356
4584,369084.7,2460056.5
4478,369084.8,2460083.8
5521,369084.8,2459856.8
3291,369084.9,2460257
5203,369085,2459933
5117,369085.2,2459956.5
6004,369085.3,2459683.2
2670,369085.3,2459358.5
5391,369085.5,2459883.2
5822,369085.5,2459733
6755,369085.5,2459506.5
3582,369085.6,2460181.8
6972,369085.6,2459456
5607,369085.7,2459831.5
6630,369086.3,2459534
5912,369086.5,2459705.5
6201,369086.7,2459633.5
5698,369087.5,2459783
6424,369088,2459580
3395,369089.7,2460231.5
3115,369106.9,2460306.2
4472,369107.6,2460083.5
5194,369107.8,2459933.2
6120,369107.8,2459655.8
2477,369107.8,2459406.8
5530,369108.1,2459857.8
5920,369108.4,2459706.5
5665,369108.6,2459805.5
6550,369108.7,2459554.8
3469,369108.8,2460207.5
6981,369109,2459455
2662,369109,2459357.8
4992,369109.4,2459982
3762,369109.5,2460133.8
4407,369109.6,2460106.8
6334,369110,2459605
6840,369110.1,2459484.5
5602,369110.4,2459831.2
5308,369110.5,2459906
3403,369110.6,2460231.8
4652,369110.6,2460033.2
5695,369110.6,2459782.8
5126,369110.7,2459957.2
6192,369110.8,2459634.5
3994,369110.8,2459433
3667,369110.9,2460155.8
5817,369110.9,2459733.8
3221,369111.3,2460282.5
3047,369111.4,2460331.8
6416,369112.6,2459581.8
3107,369131.7,2460306.5
5926,369132.3,2459707.2
4590,369133,2460054.8
3283,369133.3,2460258.5
4464,369133.3,2460083.2
2941,369133.5,2460358
5669,369133.8,2459806
4984,369133.9,2459982.5
5317,369133.9,2459905.5
6831,369133.9,2459485
6341,369134,2459605.5
6129,369134.1,2459655.5
4416,369134.2,2460106.5
3590,369134.4,2460182.2
5774,369134.7,2459754.8
6618,369134.9,2459530.5
3659,369135.1,2460157
3986,369135.1,2459434.2
3055,369135.2,2460331.5
5383,369135.2,2459883
3768,369135.4,2460132
6767,369135.6,2459505.2
2601,369135.6,2459381
5990,369135.8,2459682
4923,369136,2460005.5
5187,369136,2459933
5595,369136,2459831.2
5812,369136,2459734
2654,369136.3,2459358.5
3228,369137.1,2460282.2
6401,369137.8,2459583.8
4975,369156.5,2459982.5
6137,369156.9,2459654.5
5935,369158,2459706.8
3100,369158.5,2460306.8
5777,369158.5,2459755.8
5672,369158.8,2459806
6560,369159,2459559.2
4598,369159.2,2460054.5
3599,369159.4,2460182.5
4459,369159.4,2460083
2609,369159.5,2459381.8
4930,369159.6,2460005.2
3981,369159.7,2459434
6778,369159.9,2459506.2
3235,369160.1,2460281
3409,369160.1,2460231.5
5178,369160.1,2459932.5
2468,369160.2,2459410
3062,369160.5,2460332
4643,369160.5,2460031.8
3275,369160.6,2460256.5
5540,369160.6,2459857
6393,369160.6,2459584.5
2935,369160.7,2460357.2
5325,369160.8,2459906
6184,369161.2,2459632.2
5691,369161.4,2459781.8
2649,369161.4,2459359
3774,369161.7,2460131.8
6609,369162,2459529
5587,369162.3,2459831.5
6824,369162.7,2459483.2
3651,369163,2460157.8
2453,369181.7,2459406.8
3461,369182,2460205.8
3094,369182.4,2460306.5
5171,369182.4,2459932
6351,369183,2459607.5
5137,369183.3,2459956
6784,369183.3,2459505
5333,369183.5,2459907
5549,369184.2,2459857
5944,369184.5,2459705.2
4605,369184.7,2460055.8
5783,369184.7,2459756
6994,369185,2459458.2
5687,369185.1,2459780.5
6174,369185.1,2459631
5373,369185.4,2459882
5807,369185.6,2459731
2616,369185.7,2459382.2
12247,369185.8,2460157.8
4938,369185.9,2460005
4425,369186,2460104.8
4634,369186,2460033.5
3779,369186.2,2460132.2
6815,369186.2,2459482
3066,369186.3,2460332.5
5981,369186.4,2459680.2
6387,369186.8,2459583.8
6603,369186.9,2459529.5
3417,369187.1,2460231
3642,369187.4,2460157.5
3271,369188.1,2460256.8
3454,369206,2460205.5
3244,369206.5,2460283
6359,369207.5,2459607
2444,369207.8,2459407
5788,369208.3,2459756.8
3085,369208.6,2460305.2
5340,369208.6,2459907.5
2928,369208.8,2460356
5952,369208.8,2459705.2
4432,369209,2460106.5
4946,369209,2460006
6570,369209,2459555
3608,369209.4,2460182.8
4452,369209.8,2460081.8
5677,369209.8,2459806
5974,369209.8,2459681.2
4626,369209.9,2460033.8
7003,369210.2,2459457.8
3972,369210.2,2459432.5
4967,369210.7,2459981.5
6146,369210.8,2459655
6379,369210.8,2459581.5
6809,369210.8,2459481
5802,369210.9,2459730
5578,369211.3,2459831
2639,369211.4,2459358.5
5365,369211.8,2459882.8
3787,369211.9,2460133.2
3423,369212.4,2460231.8
5143,369213,2459955.8
2921,369231.8,2460356.8
3262,369231.8,2460257
6795,369232.1,2459506
4438,369232.7,2460106.5
3075,369233,2460332.5
5355,369233.2,2459883
6154,369233.5,2459654
3964,369233.5,2459430.5
2623,369233.5,2459380
3447,369233.6,2460205
3633,369234.1,2460156.8
5150,369234.1,2459955.5
3252,369234.2,2460283.2
5570,369234.5,2459829.5
4958,369234.7,2459982.8
5797,369234.7,2459731.5
6367,369234.7,2459605
4614,369234.8,2460058.2
5558,369235,2459857
3617,369235.1,2460183
5679,369235.1,2459806.8
6166,369235.2,2459630
7010,369235.2,2459456.8
4446,369235.6,2460082.2
6580,369235.7,2459554.5
5967,369235.8,2459682
6593,369236,2459532
5683,369236.1,2459780.5
5160,369236.4,2459930.5
3430,369237.8,2460231.5
2632,369238.4,2459358
3794,369257.6,2460131
3629,369258.2,2460156.5
3949,369258.5,2459456
3863,369258.6,2459859.5
3940,369258.6,2459509.5
3868,369258.7,2459830
3955,369258.7,2459432.5
3875,369258.9,2459808.2
2433,369258.9,2459409
3825,369259,2460034.2
3831,369259.1,2460007
2425,369259.2,2459383
3838,369259.3,2459957.5
3880,369259.3,2459761.8
3888,369259.6,2459733.8
3914,369259.7,2459608.2
3921,369259.7,2459583.5
3926,369259.8,2459558.5
223,369259.9,2460231.2
3438,369260,2460203.5
3893,369260.1,2459683.8
3906,369260.1,2459634
3852,369260.2,2459909
3816,369260.3,2460080.5
3900,369260.3,2459657.5
3845,369260.6,2459933
228,369261.2,2460260.8
3807,369261.8,2460106
