label,easting,northing
6840,369110.1,2459484.5
6831,369133.9,2459485.0
6767,369135.6,2459505.2
6778,369159.9,2459506.2
6609,369162.0,2459529.0
6560,369159.0,2459559.2
6393,369160.6,2459584.5
6387,369186.8,2459583.8
6351,369183.0,2459607.5
6174,369185.1,2459631.0
5981,369186.4,2459680.2
5935,369158.0,2459706.8
5812,369136.0,2459734.0
5817,369110.9,2459733.8
5822,369085.5,2459733.0
5829,369035.1,2459732.2
5836,369009.8,2459732.5
5843,368987.3,2459733.0
5850,368935.6,2459731.5
5856,368911.5,2459733.5
5862,368884.4,2459733.0
21049,368862.9,2459706.0
21061,368858.3,2459680.5
21450,368813.4,2459656.5
21491,368806.8,2459633.8
21460,368836.1,2459656.0
6063,368885.9,2459653.5
6053,368887.1,2459681.8
5870,368908.7,2459703.5
5878,368936.4,2459703.0
6039,368960.7,2459683.0
6092,368984.5,2459655.5
6085,368960.2,2459655.2
6078,368936.8,2459655.0
6245,368937.0,2459634.0
6237,368986.5,2459634.0
6102,369032.7,2459655.5
6111,369057.9,2459656.0
6209,369060.0,2459634.0
6316,369035.9,2459604.5
6447,369011.7,2459581.8
6453,368986.1,2459581.8
6465,368936.0,2459582.8
6474,368911.5,2459582.0
6495,368908.5,2459556.2
6485,368884.0,2459557.2
22288,368862.4,2459558.2
22280,368837.6,2459558.0
22306,368832.7,2459531.0
22776,368812.7,2459508.0
23127,368810.5,2459457.0
23117,368787.7,2459456.2
22811,368781.0,2459482.0
22765,368762.5,2459508.0
22818,368756.5,2459481.2
23110,368764.0,2459456.8
23197,368782.4,2459431.8
23190,368807.1,2459430.8
23181,368831.3,2459430.5
23173,368857.3,2459431.0
23141,368857.6,2459457.0
22801,368834.1,2459481.2
22785,368837.7,2459508.0
22298,368857.8,2459529.5
6691,368884.8,2459530.5
6674,368936.2,2459532.2
6503,368961.1,2459557.0
6668,368960.6,2459532.5
6719,368960.0,2459506.0
6886,368934.5,2459482.5
6894,368911.5,2459483.0
6709,368910.5,2459505.8
6700,368884.1,2459507.5
22793,368858.9,2459507.5
6903,368886.2,2459483.5
6916,368886.5,2459455.2
4040,368909.5,2459431.5
2544,368887.0,2459409.0
2559,368908.6,2459385.5
2552,368883.6,2459385.0
4056,368859.1,2459383.0
23504,368834.5,2459378.5
4050,368859.6,2459403.8
23494,368836.4,2459407.5
23487,368811.2,2459407.5
23513,368782.4,2459381.0
23520,368755.0,2459381.0
23528,368732.4,2459380.0
23536,368708.5,2459378.8
23546,368658.0,2459378.5
23554,368631.7,2459379.8
23562,368584.3,2459382.8
23571,368557.0,2459382.8
23427,368561.8,2459407.0
23435,368586.3,2459407.0
23441,368610.6,2459407.5
23236,368630.5,2459432.5
23074,368637.3,2459457.5
22842,368656.0,2459482.0
22739,368659.2,2459506.8
22350,368684.2,2459530.8
22342,368707.5,2459531.5
22241,368688.3,2459556.8
22231,368662.4,2459555.8
22221,368636.7,2459555.5
22360,368632.6,2459531.0
22849,368631.0,2459482.5
22858,368606.8,2459482.2
23066,368588.1,2459457.5
23244,368606.3,2459432.2
23251,368581.6,2459431.2
23059,368562.5,2459457.0
22869,368557.0,2459481.0
22713,368562.5,2459507.0
22379,368558.0,2459534.2
22718,368587.1,2459505.2
22728,368611.8,2459504.0
22367,368607.5,2459532.5
22213,368613.4,2459556.5
22204,368587.8,2459557.0
21999,368557.6,2459582.0
21785,368563.8,2459606.0
21562,368556.8,2459631.5
21368,368559.6,2459655.0
21152,368556.0,2459681.5
20757,368556.0,2459730.8
20434,368562.0,2459757.2
20748,368583.7,2459732.5
20971,368587.4,2459708.0
21142,368581.7,2459681.5
21553,368584.1,2459631.5
21544,368607.2,2459631.8
21393,368635.6,2459655.0
21120,368659.2,2459679.5
21131,368632.0,2459680.5
21383,368613.9,2459655.2
21795,368587.4,2459607.2
21991,368581.7,2459581.5
21984,368605.4,2459581.5
21971,368658.0,2459581.8
21961,368706.9,2459580.2
21942,368756.7,2459581.8
21899,368783.3,2459581.8
21498,368783.9,2459634.2
21071,368806.7,2459681.5
21039,368837.8,2459706.0
20537,368835.8,2459732.0
20499,368788.3,2459756.2
20491,368763.2,2459756.2
20481,368738.9,2459756.5
20170,368759.2,2459780.2
20104,368786.5,2459807.5
19757,368781.8,2459831.8
19671,368763.6,2459856.2
19399,368757.6,2459881.0
19404,368732.0,2459881.5
19664,368714.1,2459857.0
19656,368688.5,2459856.5
19647,368663.1,2459856.2
19637,368637.7,2459856.0
19311,368638.5,2459907.0
12337,368633.9,2459931.0
12344,368607.8,2459931.5
19301,368588.4,2459906.2
19431,368580.2,2459881.8
19426,368605.5,2459881.5
19627,368613.0,2459856.0
19797,368631.1,2459831.0
20067,368636.7,2459807.2
20203,368632.6,2459785.2
20453,368638.4,2459757.0
20460,368661.5,2459757.0
20712,368682.9,2459733.0
20707,368708.1,2459734.5
20471,368712.7,2459757.2
20179,368708.0,2459781.2
20095,368736.3,2459807.5
19768,368731.5,2459831.2
